AT,SR,RH,WV,AP
13.29,135.378,70.41,0.93,696.93
5.41,0,87.03,3.93,695.99
5.02,24.667,87.36,4.07,695.47
4.41,265.652,89.84,2.75,695.57
6.11,412.336,88.33,2.50,695.71
6.77,520.786,89.32,1.39,696.14
7.24,790.656,89.99,1.70,696.60
9.54,594.457,82.37,0.44,697.10
12.20,604.359,70.84,1.31,697.66
13.26,719.004,68.32,1.54,697.71
15.39,783.089,60.87,1.97,697.52
16.32,367.699,56.09,3.35,696.96
17.04,167.957,51.74,4.45,695.91
6.32,0,85.53,4.16,695.65
5.26,17.889,87.88,3.94,695.03
5.20,78.342,88.09,3.31,695.04
6.37,224.428,87.62,3.50,694.89
6.33,175.679,89.57,2.23,694.76
6.28,475.124,91.13,1.15,695.29
7.84,354.147,89.51,0.67,696.10
9.93,203.466,80.42,1.15,696.57
10.30,666.877,80.33,2.78,696.95
11.67,477.317,75.80,2.50,696.86
12.87,221.834,70.27,3.07,696.43
12.12,104.64,71.79,3.52,696.37
7.81,0,86.79,1.41,695.66
7.85,47.876,88.16,2.19,695.34
8.27,253.133,87.03,1.34,695.12
8.14,431.011,86.66,0.15,695.05
7.65,592.511,87.80,0.88,695.43
7.52,374.561,86.86,1.79,695.91
10.31,353.537,73.25,1.18,696.40
12.34,281.166,67.28,1.98,696.74
14.13,194.912,62.53,2.23,696.91
14.40,238.933,59.91,2.59,696.87
15.30,293.323,55.84,3.52,696.35
14.86,138.174,55.44,3.03,695.81
9.17,0,85.18,1.49,695.64
8.88,29.099,89.87,0.55,695.30
8.75,111.304,93.16,0.34,695.23
8.59,380.398,93.14,0.34,695.17
8.12,514.805,95.80,0.25,695.45
8.22,680.705,94.17,0.95,695.88
9.27,894.073,92.93,2.14,696.61
11.54,628.836,78.94,0.84,697.23
14.19,386.371,65.07,1.59,697.28
15.66,359.604,60.43,3.34,697.20
17.31,238.97,54.14,4.13,696.52
16.93,196.799,56.52,5.02,695.80
8.97,0,96.06,0.70,695.45
8.86,7.539,95.96,1.62,694.87
8.74,52.149,95.78,1.01,694.66
8.45,181.711,97.16,0.58,694.88
8.71,329.858,98.12,0.54,695.23
8.81,642.792,97.47,1.02,696.01
9.19,744.251,97.07,1.72,696.67
10.13,470.044,93.11,2.29,697.32
11.79,339.914,82.56,1.96,697.65
13.77,348.157,73.61,1.85,697.50
15.85,244.371,64.26,3.26,696.82
14.67,123.421,67.05,4.06,696.34
7.58,0.002,84.83,1.65,696.08
8.15,48.14,84.16,1.91,695.68
8.46,235.426,84.83,1.05,695.40
7.52,242.352,91.57,0.89,695.42
6.86,633.762,98.08,1.01,695.72
5.48,546.013,94.56,3.16,696.26
8.07,533.372,88.74,1.58,696.83
9.66,436.461,82.32,1.53,697.60
13.09,616.898,66.83,1.95,697.85
14.67,780.166,58.93,3.13,697.68
15.43,222.025,55.87,3.60,697.29
15.73,140.369,52.96,1.73,696.40
8.88,0,89.29,0.96,696.30
8.76,4.718,91.54,0.81,695.85
8.74,49.218,92.10,0.86,695.53
8.25,220.49,94.95,1.36,695.57
8.10,351.84,95.92,0.77,695.89
8.29,429.355,94.84,1.44,696.53
8.85,380.131,89.72,0.59,697.27
10.61,530.046,78.98,0.91,697.85
12.05,579.678,73.85,2.32,698.11
13.34,332.838,69.07,3.78,698.03
14.31,360.264,58.98,2.52,697.56
15.45,114.422,55.19,5.72,696.89
5.17,0,87.48,3.06,696.54
4.60,54.43,89.21,2.48,696.25
5.10,297.092,87.22,2.88,696.16
4.22,568.299,88.52,3.31,696.14
4.02,803.606,87.44,3.91,696.27
3.29,719.251,87.26,4.73,696.90
7.48,681.913,77.57,1.45,697.44
11.54,505.542,65.12,2.56,697.87
13.61,377.666,61.99,2.93,698.36
15.61,302.878,52.65,4.08,698.06
16.41,330.191,49.44,6.27,697.56
15.83,97.239,50.36,5.27,697.00
8.58,0,83.90,1.45,696.50
8.09,49.33,87.50,0.42,695.97
7.80,276.793,89.54,0.59,695.41
7.43,261.048,93.21,0.20,695.41
7.16,427.485,94.97,0.77,695.78
7.37,683.456,92.21,1.41,696.31
10.22,761.614,79.53,0.30,696.69
11.39,425.578,75.77,2.43,697.38
12.69,488.37,70.22,0.86,697.48
14.77,345.946,64.04,3.38,697.23
15.88,244.497,59.14,4.13,696.98
15.40,177.366,59.02,2.84,696.29
8.21,0.044,93.44,1.16,696.00
8.18,41.817,94.21,1.35,695.66
7.38,283.819,97.40,0.06,695.34
6.96,562.346,98.13,0.78,695.30
6.79,700.299,97.80,1.26,695.58
5.61,680.253,90.21,2.77,695.80
8.58,1024.527,81.52,0.63,696.18
11.24,1079.082,76.15,2.21,696.64
14.16,367.81,64.31,1.62,696.66
16.76,536.819,54.41,2.16,696.28
19.08,16.608,45.83,2.81,695.55
20.21,15.593,42.62,2.70,694.68
8.03,0,90.94,0.82,695.51
8.23,15.561,90.84,1.56,695.18
8.53,102.118,90.46,1.08,695.09
8.34,442.15,87.82,1.66,694.89
6.64,753.359,91.12,2.12,695.12
6.55,559.886,88.82,3.29,695.68
8.40,834.604,81.58,2.61,696.43
11.90,1062.772,70.81,1.30,696.96
15.12,549.82,58.39,0.92,696.88
15.97,665.336,55.66,1.12,696.56
17.92,399.737,47.18,1.59,695.99
19.78,150.399,42.05,1.48,695.10
9.70,0,86.09,0.13,695.46
9.70,7.286,84.13,2.40,694.81
9.49,42.742,86.00,0.23,694.70
9.22,199.275,87.23,1.57,694.70
9.01,665.63,87.17,1.73,694.81
9.07,682.456,88.70,0.81,695.32
9.70,878.783,87.21,0.71,696.06
11.01,866.694,80.30,0.89,696.66
14.25,1106.111,64.55,1.52,696.52
15.55,678.039,59.99,0.22,696.13
17.14,438.549,52.29,4.88,695.50
17.21,127.139,51.99,5.58,694.69
4.89,0,87.16,3.77,694.97
4.29,27.535,87.21,4.34,694.38
3.88,174.423,87.82,3.82,694.06
3.86,505.758,87.72,4.45,693.99
3.73,575.531,86.41,4.23,694.36
4.27,784.596,82.72,4.30,694.96
7.28,861.983,74.81,3.21,695.29
12.25,899.687,57.00,0.38,695.51
14.62,813.113,51.80,2.56,695.54
17.06,860.699,47.22,2.33,695.29
18.66,348.569,42.47,1.30,694.65
18.51,122.343,43.38,6.35,693.91
4.03,0,81.73,4.63,694.91
3.42,27.685,82.79,4.86,694.62
3.22,174.489,81.18,4.70,694.48
2.39,558.854,82.77,4.59,694.59
2.34,568.5,81.26,5.13,695.08
2.61,718.006,78.81,5.46,695.50
6.08,1044.505,68.96,3.85,695.90
11.54,1145.805,56.03,1.23,696.23
14.02,1138.748,49.42,2.25,696.19
16.22,894.074,40.00,2.16,695.77
18.36,338.743,33.51,2.20,695.09
20.19,128.061,26.96,2.70,694.21
5.91,0,63.98,4.33,694.86
5.43,17.591,61.97,4.15,694.50
5.25,88.264,58.36,4.07,694.29
4.70,163.341,59.32,4.31,694.35
4.98,259.398,55.93,4.23,694.67
4.69,303.369,57.91,3.90,695.29
6.37,291.723,54.66,3.50,695.79
9.15,380.806,50.16,1.33,696.41
10.85,443.52,47.07,1.27,696.63
12.07,474.556,44.06,1.88,696.52
13.02,336.714,41.94,1.73,696.29
13.92,150.373,40.38,2.15,695.69
7.65,0,66.82,3.60,695.06
7.68,37.137,69.59,1.91,694.53
7.20,173.244,74.48,2.36,694.38
6.34,516.173,76.18,2.29,694.42
5.02,555.249,74.68,3.89,694.89
4.82,661.468,72.31,3.73,695.29
8.92,1077.585,57.77,2.48,695.89
12.76,779.439,43.98,0.09,696.30
15.07,339.433,39.99,2.82,696.39
16.59,253.031,39.19,1.92,696.19
18.71,320.546,40.64,3.26,695.72
18.43,54.39,41.03,3.02,695.05
7.74,0,92.76,0.59,696.10
7.61,11.755,95.84,1.47,695.93
7.46,104.221,94.73,1.70,695.61
7.04,341.863,95.77,1.68,695.55
6.98,519.18,96.13,2.18,695.77
7.09,820.528,96.12,1.21,696.20
7.74,822.375,95.44,0.25,696.66
10.18,626.878,80.55,0.04,696.93
12.86,611.322,69.59,2.08,696.91
15.22,161.188,66.11,2.09,696.51
15.82,194.403,67.59,3.14,696.07
15.89,70.628,65.44,2.52,695.33
8.94,0,97.05,1.03,695.09
8.80,3.365,97.44,0.48,694.65
8.60,26.565,96.74,2.06,694.41
8.42,78.382,96.73,1.31,694.46
8.35,139.482,97.36,1.03,694.92
8.29,212.846,97.31,1.84,695.70
8.12,163.165,96.29,2.54,696.55
7.82,201.568,93.01,1.83,697.19
8.04,259.633,92.39,0.86,697.52
8.93,330.208,88.64,0.31,697.56
9.39,312.863,88.90,1.20,697.36
9.49,146.385,91.40,1.43,696.81
7.42,0,94.49,2.31,694.80
6.42,11.403,94.64,3.16,694.26
6.21,72.547,93.31,2.77,694.10
7.24,204.407,91.53,2.73,694.22
7.81,298.573,89.29,2.70,694.59
8.21,356.134,89.44,1.32,695.15
9.07,426.717,86.11,2.10,695.87
11.11,649.879,75.84,1.17,696.46
12.35,509.544,73.05,1.54,696.81
13.26,223.987,68.60,1.36,696.70
13.99,215.851,66.16,1.49,696.19
15.25,120.551,63.79,1.74,695.46
8.93,0,98.40,0.63,695.31
8.88,32.556,98.19,0.65,694.76
8.56,144.129,98.44,0.80,694.25
8.33,255.5,98.25,1.31,694.31
8.31,295.668,97.24,0.23,694.93
8.31,267.768,96.78,1.06,695.42
9.66,468.593,91.63,1.14,696.06
10.85,479.385,85.36,2.16,696.69
11.90,187.515,78.68,1.86,696.89
12.83,123.727,73.94,1.02,696.82
14.18,184.909,73.54,2.37,696.40
14.21,72.053,74.66,3.16,695.80
9.71,0,79.11,0.96,695.70
9.27,11.343,84.72,1.23,695.28
8.96,101.075,90.16,1.56,695.01
8.77,142.81,96.06,1.87,694.98
8.57,243.746,97.42,0.51,695.26
8.48,262.323,97.84,1.80,695.95
9.55,206.598,91.49,1.28,696.45
10.66,194.439,87.14,2.07,696.86
11.53,182.862,84.07,2.17,696.99
12.45,177.582,76.86,3.23,696.95
12.77,168.603,70.64,2.53,696.53
12.38,170.574,70.73,1.56,696.14
7.74,0,87.48,1.84,695.75
7.30,33.299,89.55,0.34,695.11
6.30,149.751,92.34,1.15,694.68
6.59,289.124,91.37,2.31,694.85
5.99,354.983,93.16,0.38,695.22
6.04,612.258,93.04,0.54,695.57
8.74,893.025,84.47,0.47,696.12
10.51,474.428,79.70,2.04,696.54
11.64,334.201,76.02,1.49,696.80
13.37,311.842,70.15,2.02,696.62
14.73,238.145,67.93,3.47,696.17
14.83,146.907,67.04,4.14,695.68
7.41,0,88.89,2.53,694.66
8.06,12.198,86.85,0.63,694.13
8.92,98.303,82.52,0.58,693.82
8.46,103.612,85.18,0.44,693.86
7.64,150.735,92.75,0.70,694.14
7.91,197.382,94.33,1.32,694.60
9.28,392.42,91.19,0.82,695.10
10.35,565.138,85.69,1.66,695.71
10.19,342.452,90.59,1.27,696.12
11.61,321.025,81.95,1.61,696.24
12.85,256.083,77.59,2.91,696.00
14.00,183.39,73.59,3.81,695.45
8.72,0.005,91.14,0.41,694.47
8.10,23.689,96.71,1.03,693.90
7.84,125.895,97.76,0.14,693.56
7.72,252.547,98.23,0.30,693.52
7.58,216.043,98.34,1.26,693.84
7.90,447.023,96.05,1.34,694.27
9.83,570.306,87.91,0.22,694.75
11.29,576.228,81.10,1.12,695.41
12.17,652.005,77.69,2.05,695.71
14.01,359.027,70.84,2.02,695.58
14.85,224.406,69.91,3.82,695.22
15.39,135.697,68.86,3.07,694.76
7.73,0,96.53,0.79,695.01
7.76,35.176,96.93,1.71,694.44
6.25,124.331,96.92,1.44,693.94
6.12,224.538,95.82,2.24,694.05
6.39,292.54,95.18,1.75,694.48
7.64,317.314,92.85,2.02,694.89
9.35,375.788,89.62,1.20,695.63
11.13,392.286,79.06,0.41,696.18
13.00,442.308,71.41,0.41,696.37
13.76,429.401,71.88,1.71,696.20
14.60,271.027,67.17,3.09,695.76
14.87,148.747,69.88,3.27,695.10
8.84,0,97.59,1.07,695.04
8.89,22.012,97.53,0.81,694.78
9.08,116.601,96.50,0.58,694.60
8.80,305.211,95.54,0.51,694.59
8.72,305.783,96.12,0.26,694.89
8.74,352.044,95.99,0.48,695.24
10.04,490.692,91.27,0.82,695.89
12.01,362.502,79.75,1.50,696.40
12.73,537.029,78.63,2.51,696.57
13.61,374.356,76.71,2.90,696.41
14.43,244.396,72.27,3.25,696.12
15.64,138.623,65.26,2.79,695.30
8.91,0,96.76,0.24,694.71
7.98,16.919,95.98,0.79,694.15
7.65,83.638,98.21,0.45,693.99
7.47,236.311,98.59,1.13,694.03
7.44,368.05,97.88,1.24,694.29
6.74,421.503,94.87,2.77,694.76
7.86,466.787,91.71,1.14,695.34
10.51,321.274,84.57,0.55,695.82
12.54,412.284,74.35,1.11,695.91
14.09,426.008,68.56,1.34,695.58
15.31,281.88,62.99,2.13,695.01
15.84,118.894,59.10,1.34,694.35
9.20,0,92.72,0.27,693.76
9.27,10.794,94.98,0.73,693.19
9.23,81.115,95.74,0.34,692.93
9.01,127.363,96.40,2.12,693.08
8.65,116.889,96.59,0.53,693.13
8.32,147.008,95.85,1.16,693.51
9.19,215.271,93.02,0.58,694.20
10.03,557.819,89.48,1.10,694.94
10.23,341.282,91.14,2.13,695.35
9.94,227.6,92.72,2.02,695.69
10.29,254.958,92.28,1.37,695.46
11.72,176.751,84.04,1.92,694.54
8.66,0,94.56,0.18,693.89
8.70,6.562,95.51,0.93,693.26
8.05,67.95,94.80,0.83,692.77
8.14,313.046,96.84,0.48,693.08
8.49,470.896,93.81,1.78,693.45
8.72,716.763,93.57,0.37,694.08
9.25,723.833,92.97,0.98,694.84
12.25,1050.361,75.30,2.03,695.17
14.65,663.516,65.38,0.61,694.96
15.28,388.183,71.71,3.17,695.11
15.90,172.49,66.63,2.49,694.52
18.07,65.257,60.84,2.11,693.74
6.94,0,92.23,3.02,694.30
7.03,17.266,92.08,2.74,693.72
6.10,103.749,91.35,3.56,693.53
5.40,259.903,89.55,2.88,693.62
5.25,484.941,90.27,2.90,694.25
4.40,826.822,91.37,3.70,694.98
5.85,1095.343,89.25,2.94,695.63
10.53,1065.242,77.46,0.45,696.13
13.51,901.036,65.84,0.96,696.15
15.78,837.533,58.74,0.40,695.65
18.33,200.513,53.55,1.84,694.85
19.32,113.013,49.39,2.73,693.91
7.93,0,80.81,2.73,694.06
8.01,14.028,83.24,2.34,693.52
7.90,108.958,83.45,2.61,693.23
8.00,306.205,81.58,1.94,693.43
7.46,501.248,84.91,2.29,693.65
6.00,400.431,87.82,3.32,694.26
7.87,711.995,82.00,2.32,694.74
12.35,949.822,70.66,1.57,695.06
14.55,545.342,62.40,2.36,694.95
15.27,536.252,58.26,0.30,694.74
17.08,186.65,52.92,2.18,694.28
18.58,84.209,48.33,3.19,693.47
7.35,0,82.95,3.54,693.96
6.38,19.025,84.71,3.38,693.72
5.62,59.93,85.67,3.91,693.56
5.13,328.553,84.87,4.39,693.58
4.70,440.753,84.98,4.27,693.70
4.97,745.472,83.74,4.02,694.00
8.19,522.572,73.23,2.87,694.73
12.60,370.151,64.80,0.91,695.23
14.55,197.539,58.74,1.26,695.24
16.40,371.658,53.11,1.09,695.08
16.64,124.888,50.88,2.48,694.63
17.11,58.998,50.12,0.86,693.65
9.27,0,96.42,0.28,694.29
8.93,8.648,97.23,0.61,693.65
9.04,90.279,97.47,0.31,693.49
8.80,265.1,96.99,0.43,693.36
8.84,349.035,97.39,0.46,693.91
9.00,373.722,97.05,0.58,694.45
9.71,474.071,94.24,0.04,694.97
11.33,277.504,85.36,1.10,695.48
12.28,384.902,82.68,1.85,695.91
13.01,529.032,79.33,2.17,695.91
14.42,293.575,70.43,1.66,695.35
14.08,142.764,72.33,2.06,694.87
9.84,0,93.77,0.17,694.28
9.75,2.522,96.02,0.56,693.74
9.76,16.443,95.55,0.41,693.30
9.57,46.031,95.02,1.01,693.16
9.23,252.185,97.35,1.13,693.47
9.43,381.617,98.08,1.00,694.12
9.52,903.6,98.24,0.66,694.95
9.79,792.312,97.73,0.83,695.65
11.10,689.069,89.10,1.32,695.73
12.85,131.984,77.78,0.95,695.60
15.98,260.381,63.99,0.84,694.91
16.35,89.13,68.87,3.10,694.08
9.57,0,96.66,1.16,694.33
8.94,15.444,95.98,0.64,693.77
8.13,95.647,94.08,3.08,693.41
8.20,275.026,92.35,2.23,693.65
8.06,397.093,91.71,1.76,693.95
8.29,257.589,92.09,1.34,694.39
9.38,175.018,88.35,1.06,694.88
11.40,560.334,81.38,1.25,695.53
13.09,83.113,74.59,1.70,695.77
14.23,108.69,68.49,0.21,695.56
13.88,44.642,69.54,1.30,695.11
15.94,26.651,60.73,1.52,694.24
9.24,0,98.09,0.95,694.35
8.95,38.599,97.71,0.84,693.83
9.02,99.985,96.32,0.81,693.71
9.01,217.278,96.48,0.56,693.76
8.79,222.565,97.37,0.20,694.20
9.00,541.514,96.32,0.64,694.75
10.27,160.484,90.48,0.24,695.44
11.03,104.091,88.37,1.67,696.11
12.05,167.612,80.31,1.17,696.25
13.91,221.684,74.00,2.48,695.99
13.51,240.759,72.87,2.52,695.45
13.25,141.205,75.11,2.08,694.69
9.21,0,93.30,0.13,695.15
9.35,22.429,89.82,1.42,694.79
9.25,143.386,89.81,0.15,694.52
8.68,267.586,91.76,0.62,694.40
8.54,291.251,92.97,0.81,694.83
8.10,382.371,92.08,1.96,695.13
10.01,574.914,83.86,0.74,695.74
11.68,634.347,79.85,1.93,696.24
11.97,773.988,77.48,1.92,696.58
13.28,424.904,69.88,1.65,696.59
14.69,238.528,68.88,3.19,696.18
15.28,195.782,64.22,3.23,695.43
8.07,0,89.14,2.98,695.11
7.77,9.584,90.62,2.63,694.70
6.93,92.604,90.24,3.37,694.47
6.87,370.519,90.76,2.24,694.47
7.34,347.437,89.31,3.16,694.73
7.84,556.935,86.34,2.96,695.20
9.20,874.48,85.09,0.97,695.66
12.25,1227.702,73.17,0.45,696.12
13.43,1187.103,67.61,1.27,695.96
15.37,803.405,62.73,1.66,695.89
17.29,232.98,58.12,3.27,695.40
19.45,100.421,50.60,4.54,694.71
8.20,0,94.11,2.16,694.61
7.64,15.817,94.53,2.04,694.27
7.56,111.017,93.69,3.12,694.10
7.79,441.963,91.99,3.28,694.05
7.61,642.83,91.38,3.38,693.93
6.77,862.662,93.48,2.44,694.47
8.57,1108.168,88.78,2.95,694.83
12.94,1181.924,73.77,0.91,695.18
14.24,773.53,70.29,1.55,695.39
16.33,73.964,64.58,2.00,695.35
18.44,16.163,56.22,1.20,694.75
20.26,57.596,50.64,1.87,693.89
10.12,0,95.79,0.26,694.46
10.16,4.45,96.63,0.59,694.08
10.02,64.067,96.22,0.79,693.83
9.95,205.206,97.11,0.38,693.76
10.17,485.526,97.79,1.34,694.05
10.07,482.286,97.62,1.35,694.54
10.20,445.428,97.69,2.06,694.89
11.29,372.113,91.42,1.87,695.45
13.64,496.251,79.33,2.15,695.44
14.74,335.346,73.01,1.98,695.20
15.07,172.561,75.34,2.95,694.90
15.46,138.967,73.77,2.95,694.23
9.68,0,96.46,0.18,693.90
8.94,12.429,95.78,1.29,693.34
9.32,126.598,91.24,2.04,693.11
9.56,284.079,87.20,1.88,693.29
9.61,407.542,86.41,0.95,693.44
9.51,339.757,91.89,0.19,694.09
11.05,245.324,77.27,1.60,694.83
12.95,328.567,70.17,1.31,695.09
13.63,167.564,73.33,2.55,695.28
14.45,109.33,70.98,2.45,695.09
13.85,155.916,76.67,3.09,694.94
14.75,139.454,73.52,2.16,694.44
11.20,0,80.77,1.08,694.48
10.49,9.831,83.24,0.63,693.91
10.01,108.643,87.20,0.34,693.51
9.54,304.585,94.07,1.34,693.54
9.31,347.951,97.92,0.57,693.94
9.98,230.522,92.81,0.50,694.45
11.75,442.342,79.07,1.86,695.03
14.25,679.169,70.54,0.81,695.33
14.56,406.352,71.24,2.20,695.39
13.52,284.997,80.11,2.84,695.39
14.69,234.114,75.19,3.00,695.14
16.24,166.342,65.47,1.83,694.74
8.97,0,96.54,2.31,695.00
8.85,23.843,97.00,0.98,694.40
8.94,103.672,96.66,1.66,694.20
8.95,302.395,93.78,1.97,694.58
8.62,196.059,92.89,1.20,695.02
8.28,388.5,95.75,0.66,695.34
9.87,497.729,86.04,0.66,695.93
12.17,308.898,75.71,1.96,696.19
11.41,399.78,83.05,2.93,696.38
12.77,346.018,74.99,3.13,696.21
13.61,167.597,73.45,3.68,695.88
13.09,133.189,74.21,4.20,695.50
2.03,0,78.22,4.96,696.15
1.81,12.828,79.08,4.71,695.64
1.66,40.26,79.18,4.30,695.42
1.50,280.552,80.82,5.04,695.59
1.72,607.007,79.57,5.54,695.83
1.93,833.293,78.39,5.33,696.39
5.32,981.739,72.13,2.47,696.87
11.54,1032.872,55.05,1.51,697.19
14.15,919.627,51.07,2.78,697.45
15.75,778.984,44.69,2.87,697.34
17.20,166.19,40.69,3.02,696.68
18.54,98.842,38.74,3.90,695.82
3.83,0,84.91,4.35,696.13
4.35,12.644,82.69,3.34,695.76
4.11,45.87,85.01,3.03,695.43
3.50,295.713,85.43,4.06,695.59
2.59,632.873,87.04,3.35,696.03
3.14,859.497,83.98,4.02,696.65
6.69,867.842,75.06,2.17,697.24
11.20,1085.07,63.89,1.71,697.60
14.22,522.903,55.87,2.31,697.68
16.11,371.125,50.80,3.81,697.51
17.45,262.841,47.72,5.34,696.99
18.28,127.688,43.89,5.38,696.28
7.56,0,89.14,0.96,695.98
7.61,15.108,89.51,1.23,695.82
8.26,90.207,88.72,1.84,695.66
8.16,140.6,89.11,1.89,695.59
7.50,179.875,91.46,1.89,695.80
7.61,309.794,91.42,1.98,696.18
9.11,259.016,87.30,0.05,696.79
10.50,479.796,82.88,1.32,697.46
11.41,626.33,79.76,1.50,697.76
12.99,602.166,72.33,1.55,697.73
13.47,193.606,71.09,2.77,697.28
14.75,159.369,65.06,2.67,696.62
5.22,0,95.09,4.38,696.14
4.79,27.058,94.39,3.23,695.64
5.25,87.098,93.53,2.88,695.52
5.13,276.72,92.04,3.01,695.46
5.79,608.21,90.95,2.59,695.66
6.38,771.797,89.11,2.61,696.08
8.09,795.261,84.93,2.52,696.60
12.01,421.561,66.05,0.91,696.85
14.05,693.976,60.26,2.01,697.06
15.61,888.675,58.17,2.83,696.86
17.04,211.845,51.22,3.19,696.33
16.96,102.306,49.21,2.19,695.56
7.74,0,87.43,2.52,695.02
6.18,21.694,88.69,3.77,694.59
6.21,65.255,87.76,4.41,694.20
5.23,218.477,87.91,4.66,694.01
4.45,460.576,89.54,3.11,694.36
4.76,230.681,92.96,1.92,695.04
7.24,825.893,86.78,2.88,695.66
12.02,942.595,69.77,0.85,695.85
13.32,891.523,67.48,3.04,696.26
13.52,413.269,65.05,0.93,696.12
16.38,198.235,58.82,3.48,695.44
18.07,161.005,52.97,3.34,694.43
8.29,0,95.20,2.78,694.75
7.48,11.104,92.38,2.33,694.11
7.58,85.547,91.30,3.33,693.65
8.39,176.533,89.50,1.77,693.59
8.30,250.275,92.83,1.06,694.04
8.59,372.981,94.16,0.28,694.59
9.64,491.048,90.25,0.34,695.16
11.61,598.052,80.27,0.45,695.68
12.81,248.567,74.55,1.07,695.93
14.23,88.671,71.61,2.88,695.96
14.85,118.237,69.72,3.62,695.70
16.56,147.047,62.67,4.10,695.06
10.52,0,82.62,0.23,695.70
9.87,7.061,90.27,1.16,695.19
9.46,88.356,95.48,0.66,694.78
8.57,197.687,97.40,1.01,694.69
8.48,311.925,98.02,0.56,694.99
8.83,190.89,97.54,1.07,695.67
9.83,224.516,91.94,0.09,696.27
11.90,216.73,80.10,0.96,696.68
12.47,481,79.94,3.09,697.10
12.74,479.912,74.50,1.86,697.24
13.34,158.496,67.06,1.38,696.84
14.58,137.042,61.47,2.64,696.08
8.95,0,91.22,0.21,695.75
8.77,8.465,92.67,0.64,695.33
8.90,57.019,92.99,1.21,695.16
8.88,170.473,94.37,0.49,695.17
8.96,337.648,92.71,0.31,695.52
9.16,324.566,88.67,0.89,696.02
10.22,412.313,80.46,1.33,696.69
11.56,411.765,74.84,1.41,697.15
13.19,248.819,67.57,3.88,697.42
13.35,393.224,66.41,2.84,697.42
15.04,128.371,58.42,4.16,696.82
15.82,104.307,56.89,3.71,696.18
8.62,0,77.20,0.81,695.76
7.43,19.38,79.91,0.31,695.13
6.61,119.176,83.18,0.22,694.80
4.98,216.366,86.14,2.04,694.75
3.60,563.604,89.75,2.64,694.89
4.01,741.536,89.30,3.50,695.36
7.59,762.228,81.38,2.10,696.07
12.06,838.483,64.04,0.88,696.33
13.65,428.243,63.21,3.38,696.46
14.81,352.375,54.92,5.05,696.51
15.59,224.248,48.79,6.25,696.18
16.31,124.33,47.09,5.70,695.65
6.81,0,80.63,1.61,695.68
4.68,10.675,86.58,2.87,695.12
3.83,71.412,87.73,3.60,695.03
4.07,248.778,87.65,3.82,694.96
4.64,580.637,87.87,2.68,695.32
5.21,570.337,87.28,2.87,695.68
8.88,666.403,76.10,0.20,696.35
11.21,610.06,67.12,1.74,696.93
13.44,891.433,61.28,1.88,696.98
14.71,440.357,58.32,3.06,696.93
15.47,207.803,58.81,4.33,696.61
15.85,67.367,54.30,5.52,696.24
3.51,0,68.52,5.57,696.09
2.97,12.043,69.98,5.36,695.55
2.45,106.54,73.71,5.20,695.29
2.67,262.241,72.90,4.85,695.22
2.30,508.378,75.65,5.27,695.32
2.66,838.264,77.20,4.56,695.63
6.19,704.19,70.75,2.62,696.07
12.27,715.869,51.52,0.34,696.41
14.07,773.251,53.26,2.21,696.50
16.14,735.415,51.54,3.34,696.34
17.04,238.641,48.70,2.81,695.84
17.85,95.786,48.69,5.00,695.11
9.12,0,93.05,1.78,695.39
8.57,16.664,93.48,1.41,694.83
8.31,125.278,93.69,1.81,694.36
8.14,227.996,95.06,1.56,694.50
7.87,398.64,94.69,1.81,694.60
7.96,639.71,95.91,1.10,695.01
9.40,577.381,89.76,0.91,695.62
10.84,312.806,85.24,2.26,696.16
12.29,752.31,78.78,1.51,696.29
14.31,929.08,71.20,2.37,696.23
14.88,270.637,69.00,3.54,695.89
15.06,77.145,65.11,3.19,695.35
9.30,0,97.22,0.64,694.57
7.86,4.493,94.79,1.61,693.87
6.97,17.313,92.49,2.66,693.40
6.80,25.236,92.03,2.47,693.44
7.50,133.442,89.20,2.84,693.83
7.91,211.533,88.27,1.95,694.47
8.36,364.119,89.16,1.11,695.10
8.19,384.473,96.13,1.21,696.10
8.30,411.848,93.95,1.45,696.96
9.13,277.134,87.93,0.34,697.15
10.43,211.228,79.90,1.42,696.54
11.71,112.76,77.74,1.73,696.00
7.10,0,94.66,1.33,694.66
7.16,4.995,95.13,1.91,694.10
7.52,44.363,94.99,1.68,694.01
8.01,61.577,91.30,0.61,694.14
8.40,132.219,86.49,1.56,694.30
8.23,259.006,86.94,0.51,694.76
8.66,568.479,89.29,0.13,695.28
9.53,625.682,87.99,1.16,695.88
10.31,279.733,84.07,1.04,696.30
11.79,343.539,78.09,2.52,696.15
13.81,195.17,72.96,5.65,695.62
14.82,135.652,64.91,4.34,695.02
5.35,0,90.64,3.88,694.29
5.04,16.397,90.18,3.16,693.99
6.07,133.543,90.02,2.19,693.58
6.67,249.648,90.62,1.54,693.31
6.80,458.254,92.53,0.14,693.52
7.29,614.918,91.68,0.28,693.99
9.39,364.209,87.52,1.28,694.54
10.72,246.837,82.09,1.92,695.12
12.34,313.023,75.57,2.50,695.35
13.74,410.424,72.43,4.07,695.20
13.84,246.762,70.57,4.53,694.88
13.94,168.139,67.49,4.65,694.51
7.59,0.003,91.18,2.23,694.33
7.66,9.495,91.26,2.03,693.82
6.67,111.412,92.93,2.73,693.53
7.25,183.803,92.60,2.40,693.53
8.20,422.832,91.79,1.73,693.75
8.48,432.299,92.45,1.29,694.26
9.94,329.675,88.96,0.54,694.83
